"customer_id","first_name","last_name","email","active","create_date","rental_count","first_rental_date","last_rental_date","total_revenue","payment_count","avg_payment_amount","ltv_segment"
430,"RAY","HOULE","RAY.HOULE@sakilacustomer.org",1,"2022-02-14","22","2022-05-25 06:01:32+03","2022-08-22 11:11:48+03","79.78","22","3.6263636363636364","C — Low value"
398,"ANTONIO","MEEK","ANTONIO.MEEK@sakilacustomer.org",1,"2022-02-14","16","2022-05-28 01:51:12+03","2022-08-22 17:56:42+03","78.84","16","4.9275000000000000","C — Low value"
428,"HERBERT","KRUGER","HERBERT.KRUGER@sakilacustomer.org",1,"2022-02-14","20","2022-05-28 19:40:35+03","2022-08-17 02:40:03+03","78.80","20","3.9400000000000000","C — Low value"
335,"GREGORY","MAULDIN","GREGORY.MAULDIN@sakilacustomer.org",1,"2022-02-14","23","2022-02-14 18:16:03+03","2022-08-22 13:56:02+03","78.77","23","3.4247826086956522","C — Low value"
95,"PAULA","BRYANT","PAULA.BRYANT@sakilacustomer.org",1,"2022-02-14","18","2022-05-28 02:09:56+03","2022-08-21 05:51:52+03","77.82","18","4.3233333333333333","C — Low value"
549,"NELSON","CHRISTENSON","NELSON.CHRISTENSON@sakilacustomer.org",1,"2022-02-14","20","2022-05-25 01:08:07+03","2022-08-21 13:40:46+03","77.80","20","3.8900000000000000","C — Low value"
76,"IRENE","PRICE","IRENE.PRICE@sakilacustomer.org",1,"2022-02-14","23","2022-05-28 12:44:28+03","2022-08-23 07:17:23+03","77.77","23","3.3813043478260870","C — Low value"
48,"ANN","EVANS","ANN.EVANS@sakilacustomer.org",1,"2022-02-14","17","2022-05-25 12:52:13+03","2022-08-22 19:27:23+03","76.83","17","4.5194117647058824","C — Low value"
224,"PEARL","GARZA","PEARL.GARZA@sakilacustomer.org",1,"2022-02-14","22","2022-06-15 20:08:14+03","2022-08-23 21:11:29+03","76.78","22","3.4900000000000000","C — Low value"
183,"IDA","ANDREWS","IDA.ANDREWS@sakilacustomer.org",1,"2022-02-14","23","2022-05-27 12:12:00+03","2022-08-20 05:35:16+03","76.77","23","3.3378260869565217","C — Low value"
530,"DARRYL","ASHCRAFT","DARRYL.ASHCRAFT@sakilacustomer.org",1,"2022-02-14","23","2022-02-14 18:16:03+03","2022-08-22 12:49:06+03","76.77","23","3.3378260869565217","C — Low value"
413,"MARVIN","YEE","MARVIN.YEE@sakilacustomer.org",1,"2022-02-14","21","2022-05-25 07:09:04+03","2022-08-23 11:23:45+03","75.79","21","3.6090476190476190","C — Low value"
555,"DWIGHT","LOMBARDI","DWIGHT.LOMBARDI@sakilacustomer.org",1,"2022-02-14","17","2022-06-21 04:30:37+03","2022-08-22 13:58:58+03","74.83","17","4.4017647058823529","C — Low value"
525,"ADRIAN","CLARY","ADRIAN.CLARY@sakilacustomer.org",1,"2022-02-14","19","2022-02-14 18:16:03+03","2022-08-23 09:23:29+03","74.81","19","3.9373684210526316","C — Low value"
191,"JEANETTE","GREENE","JEANETTE.GREENE@sakilacustomer.org",1,"2022-02-14","20","2022-02-14 18:16:03+03","2022-08-23 00:12:02+03","74.80","20","3.7400000000000000","C — Low value"
401,"TONY","CARRANZA","TONY.CARRANZA@sakilacustomer.org",1,"2022-02-14","21","2022-05-26 04:50:31+03","2022-08-23 20:23:11+03","74.78","22","3.3990909090909091","C — Low value"
514,"FRANKLIN","TROUTMAN","FRANKLIN.TROUTMAN@sakilacustomer.org",1,"2022-02-14","22","2022-05-28 08:17:33+03","2022-08-23 15:26:01+03","74.78","22","3.3990909090909091","C — Low value"
464,"JEROME","KENYON","JEROME.KENYON@sakilacustomer.org",1,"2022-02-14","16","2022-05-26 23:22:07+03","2022-08-23 22:13:38+03","73.84","16","4.6150000000000000","C — Low value"
124,"SHEILA","WELLS","SHEILA.WELLS@sakilacustomer.org",0,"2022-02-14","18","2022-05-29 15:23:26+03","2022-08-23 23:45:02+03","73.82","18","4.1011111111111111","C — Low value"
344,"HENRY","BILLINGSLEY","HENRY.BILLINGSLEY@sakilacustomer.org",1,"2022-02-14","18","2022-05-26 03:25:21+03","2022-08-22 18:55:26+03","73.82","18","4.1011111111111111","C — Low value"
250,"JO","FOWLER","JO.FOWLER@sakilacustomer.org",1,"2022-02-14","20","2022-05-25 11:01:57+03","2022-08-22 19:52:05+03","73.80","20","3.6900000000000000","C — Low value"
350,"JUAN","FRALEY","JUAN.FRALEY@sakilacustomer.org",1,"2022-02-14","23","2022-05-25 04:53:02+03","2022-08-23 16:35:10+03","73.77","23","3.2073913043478261","C — Low value"
557,"FELIX","GAFFNEY","FELIX.GAFFNEY@sakilacustomer.org",1,"2022-02-14","24","2022-02-14 18:16:03+03","2022-08-23 19:49:26+03","73.76","24","3.0733333333333333","C — Low value"
353,"JONATHAN","SCARBOROUGH","JONATHAN.SCARBOROUGH@sakilacustomer.org",1,"2022-02-14","18","2022-05-31 16:24:18+03","2022-08-23 11:23:08+03","72.82","18","4.0455555555555556","C — Low value"
355,"TERRY","GRISSOM","TERRY.GRISSOM@sakilacustomer.org",1,"2022-02-14","20","2022-02-14 18:16:03+03","2022-08-23 05:52:36+03","72.80","20","3.6400000000000000","C — Low value"
378,"EUGENE","CULPEPPER","EUGENE.CULPEPPER@sakilacustomer.org",1,"2022-02-14","19","2022-05-27 06:40:33+03","2022-08-22 08:52:49+03","71.81","19","3.7794736842105263","C — Low value"
117,"EDITH","MCDONALD","EDITH.MCDONALD@sakilacustomer.org",1,"2022-02-14","19","2022-05-29 04:18:54+03","2022-08-23 02:26:52+03","71.81","19","3.7794736842105263","C — Low value"
320,"ANTHONY","SCHWAB","ANTHONY.SCHWAB@sakilacustomer.org",1,"2022-02-14","20","2022-06-15 08:21:30+03","2022-08-22 21:44:53+03","71.80","20","3.5900000000000000","C — Low value"
162,"LAUREN","HUDSON","LAUREN.HUDSON@sakilacustomer.org",1,"2022-02-14","20","2022-02-14 18:16:03+03","2022-08-22 22:41:53+03","71.80","20","3.5900000000000000","C — Low value"
177,"SAMANTHA","DUNCAN","SAMANTHA.DUNCAN@sakilacustomer.org",1,"2022-02-14","23","2022-06-15 18:12:50+03","2022-08-22 05:55:02+03","71.77","23","3.1204347826086957","C — Low value"
255,"IRMA","PEARSON","IRMA.PEARSON@sakilacustomer.org",1,"2022-02-14","18","2022-06-15 06:31:28+03","2022-08-21 19:45:21+03","70.82","18","3.9344444444444444","C — Low value"
370,"WAYNE","TRUONG","WAYNE.TRUONG@sakilacustomer.org",1,"2022-02-14","19","2022-06-15 03:05:32+03","2022-08-23 22:13:31+03","70.81","19","3.7268421052631579","C — Low value"
465,"FLOYD","GANDY","FLOYD.GANDY@sakilacustomer.org",1,"2022-02-14","17","2022-05-28 20:43:26+03","2022-08-23 18:08:15+03","69.83","17","4.1076470588235294","C — Low value"
271,"PENNY","NEAL","PENNY.NEAL@sakilacustomer.org",0,"2022-02-14","18","2022-05-31 15:30:49+03","2022-08-22 19:48:42+03","68.82","18","3.8233333333333333","C — Low value"
159,"JILL","HAWKINS","JILL.HAWKINS@sakilacustomer.org",1,"2022-02-14","21","2022-05-28 00:16:26+03","2022-08-22 18:14:25+03","68.79","21","3.2757142857142857","C — Low value"
218,"VERA","MCCOY","VERA.MCCOY@sakilacustomer.org",1,"2022-02-14","18","2022-06-15 22:25:53+03","2022-08-23 07:30:19+03","67.82","18","3.7677777777777778","C — Low value"
164,"JOANN","GARDNER","JOANN.GARDNER@sakilacustomer.org",1,"2022-02-14","16","2022-05-31 04:05:39+03","2022-08-20 02:30:51+03","66.84","16","4.1775000000000000","C — Low value"
458,"LLOYD","DOWD","LLOYD.DOWD@sakilacustomer.org",1,"2022-02-14","19","2022-06-19 10:42:12+03","2022-08-23 08:44:19+03","66.81","19","3.5163157894736842","C — Low value"
568,"ALBERTO","HENNING","ALBERTO.HENNING@sakilacustomer.org",1,"2022-02-14","21","2022-02-14 18:16:03+03","2022-08-22 18:28:00+03","66.79","21","3.1804761904761905","C — Low value"
492,"LESTER","KRAUS","LESTER.KRAUS@sakilacustomer.org",1,"2022-02-14","16","2022-05-25 14:36:30+03","2022-08-23 21:22:36+03","65.84","16","4.1150000000000000","C — Low value"
586,"KIRK","STCLAIR","KIRK.STCLAIR@sakilacustomer.org",1,"2022-02-14","19","2022-05-26 00:48:22+03","2022-08-23 11:40:04+03","64.81","19","3.4110526315789474","C — Low value"
252,"MATTIE","HOFFMAN","MATTIE.HOFFMAN@sakilacustomer.org",1,"2022-02-14","22","2022-02-14 18:16:03+03","2022-08-22 01:52:32+03","64.78","22","2.9445454545454545","C — Low value"
136,"ANITA","MORALES","ANITA.MORALES@sakilacustomer.org",1,"2022-02-14","15","2022-05-31 23:20:09+03","2022-08-23 02:34:28+03","62.85","15","4.1900000000000000","C — Low value"
110,"TIFFANY","JORDAN","TIFFANY.JORDAN@sakilacustomer.org",1,"2022-02-14","14","2022-05-28 05:10:10+03","2022-08-23 00:28:36+03","59.86","14","4.2757142857142857","C — Low value"
61,"KATHERINE","RIVERA","KATHERINE.RIVERA@sakilacustomer.org",1,"2022-02-14","14","2022-06-01 00:47:45+03","2022-08-23 11:35:34+03","58.86","14","4.2042857142857143","C — Low value"
97,"ANNIE","RUSSELL","ANNIE.RUSSELL@sakilacustomer.org",1,"2022-02-14","18","2022-06-17 19:14:00+03","2022-08-22 10:20:15+03","58.82","18","3.2677777777777778","C — Low value"
395,"JOHNNY","TURPIN","JOHNNY.TURPIN@sakilacustomer.org",1,"2022-02-14","19","2022-06-15 09:30:22+03","2022-08-23 21:54:24+03","57.81","19","3.0426315789473684","C — Low value"
318,"BRIAN","WYMAN","BRIAN.WYMAN@sakilacustomer.org",1,"2022-02-14","12","2022-05-26 12:18:27+03","2022-08-21 08:34:05+03","52.88","12","4.4066666666666667","C — Low value"
281,"LEONA","OBRIEN","LEONA.OBRIEN@sakilacustomer.org",1,"2022-02-14","14","2022-05-28 21:45:40+03","2022-08-21 05:40:40+03","50.86","14","3.6328571428571429","C — Low value"
248,"CAROLINE","BOWMAN","CAROLINE.BOWMAN@sakilacustomer.org",1,"2022-02-14","15","2022-05-27 04:15:30+03","2022-08-22 05:58:29+03","50.85","15","3.3900000000000000","C — Low value"
